,degree centrality,betweenness centrality,closeness centrality,local clustering
0x9eC1E46d87a69F14d0F918b042005b946f147B97,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x24F73b6801315a8537eF79A05d5E44Df6389d2a8,0.00013572204125950055,0.0,0.1792770329955387,0.0
0x91337A300e0361BDDb2e377DD4e88CCB7796663D,0.051031487513572206,0.07684555147341227,0.23321887875139044,0.0
0xb2930B35844a230f00E51431aCAe96Fe543a0347,0.012079261672095548,0.02070119221872337,0.20111325752983147,0.0
0xbf6ceB4d62256459216dfA6A87651C1E4f45Da5D,0.00013572204125950055,0.0,0.1596815460965965,0.0
0x67e0D84Ebfc5A7F33DAF3Fa3cFd8067f3BC19835,0.00013572204125950055,0.0,0.15889030540139612,0.0
0x58c0CC4b126c53ea46dB6451dF8e87B7256dF61B,0.006650380021715527,0.012530639669276358,0.19985976267688368,0.0
0x80c010A6E353d50bB77c783d302e75114b273b1e,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xF0b5dfF1Bc341b921F26ac37efb5c87B35f9eA62,0.0002714440825190011,0.0014479442088615867,0.1975929897490012,0.0
0x2465fd51cfd30dE378DBbf160e92F84c3b657368,0.00013572204125950055,0.0,0.1679862958556253,0.0
0x9535B2e7FaaBa5288511d89341d94a38063a349B,0.004614549402823019,2.0670575579361967e-05,0.004614549402823019,0.0
0x9e0B9dDbA97Dd4f7aDdab0B5F67036EEBE687606,0.00013572204125950055,0.0,0.0023417116372534724,0.0
0x2817069ac3C9EA3ee88b4565fB62f5c5D304f8D4,0.001221498371335505,1.326454047873495e-06,0.0012214983713355048,0.0
0x5AfE2F770F04e3dc909c60d1aa4A3eE4597A0638,0.00013572204125950055,0.0,0.0006466756083540907,0.0
0x1DD19B7c2420411263BCf8a383B52D59970C66c1,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x66733ab9cd8e17bCBA4B437B99F5E3ac951d7c76,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x03a0391B73e10bd6ED161dfAf54a551c2bEcD3D3,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xD3956aDD7278418B40E1c92828ad711CB191817e,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x05e7205AaE1d1B003F9cfb2DB5f61277bA2d351F,0.00013572204125950055,0.0,0.1792770329955387,0.0
0x722DddF0Ff771a6fdE33a09d34FD761388184Bc4,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x9FcCbAC9Eaeb4F23de47A2349eeca20425D7a197,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xA42AF2C70d316684E57AEfcC6E393fecb1c7e84E,0.04085233441910967,0.05967322290243634,0.22755810991612063,0.0
0x1Be98AFB70A0502a5044A0e235070d8Bf9Cc00Ef,0.00013572204125950055,0.0,0.1759131387568627,0.0
0x8b1737572E1630fBf698BcE79F97eF032C1954C2,0.0002714440825190011,0.0008173537383448255,0.195826658646231,0.0
0x9C67e141C0472115AA1b98BD0088418Be68fD249,0.005971769815418024,0.010793374794628066,0.19428762756537063,0.0
0x5207BfCff218Aa65a25E96Ccb384d4412B5B6b07,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xfb9fdF7982Cc032D3cA4DaEc216e05CaDa031a2E,0.00013572204125950055,0.0,0.1679862958556253,0.0
0xDe81751528789299446F217Ff68453F4167f5CC1,0.00013572204125950055,0.0,0.13853965140192484,0.0
0x96fC4553a00C117C5b0bED950Dd625d1c16Dc894,0.003935939196525516,0.005734667912085656,0.16869072146343708,0.0
0x16f6b97098d4af10d104B57C982aA29FeDC72d0C,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x1D715427e9D4B98e7ad8Cd99c64De774F6065e1D,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xC433bfc2de5c7AdfE667Fb97526fCda8570C7156,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xEF76A35dB241fbbA4A021C6e50beA7D36A30889C,0.00013572204125950055,0.0,0.19326090777957294,0.0
0xFbbA701747df06E26B803bA49FCB6a9f1b5F0DE7,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x3f33bD92389C6f21bb9E22A32cA9aF0A6d33962c,0.00013572204125950055,0.0,0.1759131387568627,0.0
0x896633e7Cbc1A69bd44C685C9dD0Dd35db06fBa3,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xeE93e1e77a7868DB568eE7De50aF3f35d18d4652,0.0002714440825190011,0.00587414851030935,0.20487499446404378,0.0
0x24F21c22F0e641e2371F04a7bB8d713f89f53550,0.004343105320304018,0.006313739640974921,0.16510932448150747,0.0
0x3441EC6B818bE75CAdf547665C256217c77C6D79,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xBfB21f5F2069eC2f0a3c5049DB7856a26fa5003d,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xF9dd700DC3e8A41b5c278526d9cDf7511d8faD53,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x97461E67f08C428B2Ccd418A39c057A8397e4918,0.00013572204125950055,0.0,0.19326090777957294,0.0
0x43CC764822b8EAf101b7D71dECaaCa168BAa76c7,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x32Be343B94f860124dC4fEe278FDCBD38C102D88,0.016422366992399566,0.03944970555183488,0.20798528884324505,0.0
0x6D6e446893638D95c29165397f25C42f462F4F02,0.00013572204125950055,0.0,0.16398350955823168,0.0
0x06bd2E14E2eCBA4e8a7aAbFB80FBe9D3aeE79D17,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x85405ebcEb3B1c4faBF3BdeB6300CF6C17F9cdA9,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x17F250EdC57de7e43c179556cFCff7516d3cC199,0.00013572204125950055,0.0,0.20426972281904082,0.0
0x2eD402d4a3C3D68214D12866e5ac54E8aE0c716b,0.00013572204125950055,0.0,0.13494023131244112,0.0
0xa82657936ceA2D34F3918539B87d35fC1307F6F1,0.002714440825190011,0.003609771054545048,0.16338410151487526,0.0
0x70fF7C91174E24c9b641bbEFF192EECd2845789f,0.00013572204125950055,0.0,0.1679862958556253,0.0
0xf621343fF1ce9D617CB1800A736044694b1c291D,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xB59f13D0FAa960C50d21cd793B151176977941d3,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x385D8C2F8c3BbdA2eE214ae7b695CB14DF30479F,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x3A995d7b719Ae5b393d67e2FF6977b0C39Ea86bA,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x1A599488bE251FBe3b6d54b307F445125E22D192,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x3f883b2f4825E810e383c4432824493630dd8e20,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xfCDC0bA0c152Ed4B9E7Add6f73896C18aF636565,0.00013572204125950055,0.0,0.0023417116372534724,0.0
0x27BebC44c6f60f99D558422288d616eE15DcB36d,0.018458197611292075,0.02714754217695593,0.19157914128621015,0.0
0xdd43dF12c23Ce74436781172e0A9E88cE4bF161a,0.00013572204125950055,0.0,0.153611795932547,0.0
0xB77e3010866a097332143021309DfeA5F0fb3273,0.00013572204125950055,0.0,0.1759131387568627,0.0
0x7F66db031eebd4C27C3Fcd50F3aF56cAE205C8d4,0.00013572204125950055,0.0,0.1792770329955387,0.0
0xBE3Afb8497EeEE0C2597F0489bf329516f52811d,0.00013572204125950055,0.0,0.17779320203418705,0.0
0x6dF88fA78DD6F13804b21571347F2537b23F0474,0.00013572204125950055,0.0,0.17779320203418705,0.0
0xFd4Ef6b7B52eC618881636C851dD9f28683d4d47,0.00013572204125950055,0.0,0.0023417116372534724,0.0
0x396e79E407de5049D93009270e4522Fc954b26a4,0.00013572204125950055,0.0,0.19931064793391956,0.0
0x05e6a69700E715f554c65916d42c3D543273a127,0.0002714440825190011,4.126745926717541e-06,0.17578735174309307,0.0
0xA54F6BB4ef101D6A743c2e591d36b22Bcc38fCD5,0.0002714440825190011,0.00011685576504055263,0.20033932476588562,0.0
0xb46Ba7aef3be7aD38c9Cdf51AFeEFa00Dd7D2292,0.00013572204125950055,0.0,0.19931064793391956,0.0
0xa8F769B88d6D74FB2Bd3912F6793F75625228baF,0.010450597176981543,0.022662235982897593,0.15962394507715466,0.0
0x83860505609F16D5cA4364e20a2e42Ae2cE5FD7C,0.00013572204125950055,0.0,0.13236502065235503,0.0
0x57B174839cbD0A503B9Dfcb655e4f4B1B47B3296,0.0010857763300760044,1.0316864816793852e-06,0.0010857763300760044,0.0
0x63422f60462f7Ff6e59F2f51c37990f1Cec5EeaE,0.00013572204125950055,0.0,0.000579080709373869,0.0
