,degree centrality,betweenness centrality,closeness centrality,local clustering
0xFbE26dA0E985087D28228dEfBDAa394713b0865f,0.007428216417708868,0.011006234112749468,0.22220437000114715,0.0
0x219D6Ff8679E93DCf16623f7D1349D431Aac8dd6,2.7011696064395883e-05,0.0,0.174180281515098,0.0
0xFD119315CfC9bE1fb40fD869E0159b7C2c3f17e0,0.0006482807055455011,0.0005399202852393217,0.17325901148878123,0.0
0x558381F7AD23b54C86d665DfC08BA326e3db3bcd,8.103508819318764e-05,4.392785120131462e-05,0.1516751369547705,0.0
0x318c9e57606fb51E4500BA1510CC60C5B45Ef8ED,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0xE6e6fE25981163E7D65199762c06312e3f1B662E,2.7011696064395883e-05,0.0,0.19770298365629627,0.0
0xDFaD8C8A6172D33B95038EC5bb067239B71f70d0,0.004862105291591259,0.008449602816992599,0.17795360964780685,0.0
0x1705d592Fc6765A8D0F23Da75e978a868032ac87,2.7011696064395883e-05,0.0,0.1457671013134166,0.0
0xDa42f283ED1C3d23EC2C43f1e8F7C6D0390EcE51,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x9b4E2Ce3B36BCC79882A9884C2313c5e967F882E,5.4023392128791766e-05,4.739829554502174e-06,0.18681506449173396,0.0
0xa82657936ceA2D34F3918539B87d35fC1307F6F1,0.003322438615920694,0.0032118726133893655,0.21590321881706948,0.0
0xCf6199d11f0a03402876DD4234909d162DCA1203,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x13E159A44204140e075fc4994AAF34D46408CC5D,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0xf36C3f6c4a2Ce8d353FB92d5CD10d19ce69aE689,0.0003511520488371465,0.0004614852116511784,0.17713422962135975,0.0
0x9df59ccF737746743b6A1789A954982926D7D0C1,5.4023392128791766e-05,4.353684172799512e-05,0.14521861484776305,0.0
0x8381D0c5846c13651b6b9949ACb91C07f57FC410,8.103508819318764e-05,0.00013418919308182052,0.2107833509572638,0.0
0xFBb1b73C4f0BDa4f67dcA266ce6Ef42f520fBB98,0.006644877231841388,0.010481787669148665,0.23287243518430326,0.0
0xBb3492ECeaf06177Da8f5A802F02a56493CA68A8,2.7011696064395883e-05,0.0,0.18066804971592262,0.0
0x2a4a3b8C86dC92784cCEC45ba33A9c67f1bF78a4,5.4023392128791766e-05,4.353684172799488e-05,0.17020504913031012,0.0
0xa02A80a12F1eD7628242c2Ca40De1A983Ad6D999,2.7011696064395883e-05,0.0,0.1702026394202719,0.0
0x56bb0B923F25332aEB07631A157D59Ea9461557a,5.4023392128791766e-05,4.353684172799504e-05,0.2060453678087969,0.0
0xf4F573995b6c0452d8ea7b35E8A9a77b2A578601,8.103508819318764e-05,1.962239831008653e-05,0.18433019311972743,0.0
0xc1c427cD8E6B7Ee3b5F30c2e1D3f3c5536EC16f5,0.00018908187245077117,0.0024568160152589153,0.26909431411337453,0.0
0x061d32b6C31B22000704FBfAC9877237944fe7D7,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0xE46ea8055610979143529b8e2DA28941C3b2C599,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x285Ff91551AbBab2e6354700D439a75C545CaA17,2.7011696064395883e-05,0.0,0.16895401630485649,0.0
0x517c265F45eAc01389dbB3045206c1d07C7A178c,0.008589719348477892,0.01644433344114513,0.2137686800770309,0.0004219409282700422
0x84ba23D0b49070578b9792291C6a3aD0ecF2f96f,8.103508819318764e-05,0.0002252097251031406,0.23193793527559087,0.0
0x391D328dd8c864a066dE3110e5719ee41f6a5750,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0x50630D13D3c3fB2aa8469A54a6fEDAd09195EA07,2.7011696064395883e-05,0.0,0.1457671013134166,0.0
0x23F1fa73c8599e81ba8a3480f860179083f1B748,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x14b267A925f24fDcae9B6bBDC0Ba27d612D820f6,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x00D51Ba01B8DB188B10A58dB69731b4CbE56cCE0,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x3d20e26117C6340503C0ACd30c71c0FAc233932b,5.4023392128791766e-05,7.485050474030191e-07,0.15935212950488206,0.0
0x825F05b57B2Dc905eDD148F954683bee0221bA9A,5.4023392128791766e-05,4.353684172799475e-05,0.2111869554096506,0.0
0x219A8a1400Ba1746CC94B8876C2234f514E402e2,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x3d76d24B6EFc1B946e535986713f8872d222b992,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0xdf75Fdf6684F0c2Af6E10b578E6499D4ACD58F9D,2.7011696064395883e-05,0.0,0.00020957350394789912,0.0
0xa4eFF145548715579698282A3Bcd0Ec3cF3a1178,0.00040517544096593827,1.5322680101359093e-07,0.00040517544096593827,0.0
0xA4418374C656971e8fC7AfA4332bC3ea11005a8F,5.4023392128791766e-05,0.0001306970510720418,0.2305501640666238,0.0
0xC4d0B45F01214503D0f258F7EaD61eE31980451E,5.4023392128791766e-05,4.013995583333838e-05,0.20761997167998592,0.0
0x315BBE741F8C8d9Deb6b4D4137638Fa18F7e9E05,2.7011696064395883e-05,0.0,0.18931715046372233,0.0
0x986555384f780885e16cF5d081672c9a295a798F,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0xA250356227e2caA6D0019cEc6b5EC7E729578897,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0xF4d0Fa8c0084c734b1cEf02c04f64A90650e57B5,2.7011696064395883e-05,0.0,0.18760803729981373,0.0
0x51C2DAecF83dE873D934Ba690a9bA8E73339f487,2.7011696064395883e-05,0.0,0.18098219116267825,0.0
0xe37bC3d0398b1947F7F4996BC50D6dd7bef24a8a,2.7011696064395883e-05,0.0,0.18098219116267825,0.0
0x7340388e52BE6E99f4c1Fa747630E54D23884954,5.4023392128791766e-05,3.2026454194343985e-06,0.1797764822109877,0.0
0xd53C3Ee719cE711d40C0F4baCE8200B82D530318,0.008049485427189973,0.007117647180392724,0.198146146989914,0.0
0x50d3E38b2218804fC91cFc7fd423485f970c3462,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x3E4344818075A8738330180888B607138310aDb3,5.4023392128791766e-05,3.0799008501709707e-05,0.20082896402816608,0.0
0x58E428a4A5e2d389dED97c77abD9eea3d5321904,5.4023392128791766e-05,2.811667129653732e-05,0.21774506946391234,0.0
0xf5d8A08403040b69765b60638E29665774ab3f58,2.7011696064395883e-05,0.0,0.19086204453537708,0.0
0xc20D62FCfD681f1C454537bA09d062668Beff7B8,5.4023392128791766e-05,4.013995583333838e-05,0.20761997167998592,0.0
0xbFDDe753f9a8B74f92a2648AAD45A9711edb0893,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0x3b1e7C28BEDCAea9De25edC158fd424A8A4602C9,5.4023392128791766e-05,0.0005036746412973848,0.22785839842632394,0.0
0x8bBa8BF641F31CB1045Fd40DC734A4276ac653c4,5.4023392128791766e-05,0.0003383694550363252,0.199875688399622,0.0
0x96fC4553a00C117C5b0bED950Dd625d1c16Dc894,0.006806947408227762,0.009960837697592944,0.2395521177677008,0.0
0x2F1BC4f6FE5F2F3A922F38F7CE5770F9Cf777480,2.7011696064395883e-05,0.0,0.18466288332419994,0.0
0x9535B2e7FaaBa5288511d89341d94a38063a349B,0.00596958483023149,0.009542950574097774,0.18447444747342756,0.0
0x594eC26A4aC4Ee03F625357AF76f033E4eA2b53c,2.7011696064395883e-05,0.0,0.15011360396291543,0.0
0x4E4fb4E6Ea3708653B54E4A5c940C7BA9116851f,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0xF34A762291E2578b79646cBF296AbF4F5a242B3d,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0xe6d0846c5232a41442D4FC94C7Da8A6833dF2Cd4,5.4023392128791766e-05,4.3536841727994954e-05,0.16835540878013758,0.0
0x2d9937ff9382c99e93AB77166dF73C6D072725fe,2.7011696064395883e-05,0.0,0.13926351613289387,0.0
0xCEb485e756a593b6f978B76FEcc67b691EB1C8fc,2.7011696064395883e-05,0.0,0.1984831024149658,0.0
0x67CB57A34059E338Ad064eD6D0eb23ce99C7efF4,2.7011696064395883e-05,0.0,0.1984831024149658,0.0
0x96849A4D0ddf981D1D34D795900b91896C49e4C0,2.7011696064395883e-05,0.0,0.19086204453537708,0.0
0x70D37408C284178565C8091356684cB87d55F2F4,8.103508819318764e-05,0.0001357200933764679,0.21878129974198243,0.0
0x91E20707F020A426ca4CdE8A2c07396D47b511E5,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x7ad65294C7036a6a6cc46B5439615ebC1F891276,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x776Dc745ba824F83C8F0D549A353bb6Eaf3a78Ce,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x2EB2c0D6eEfD235063Fd7a2d118dD7E3524758AA,2.7011696064395883e-05,0.0,0.19117314192847362,0.0
0x15f889d2469d1BE0E0699632D8d448F2178a7Afe,5.4023392128791766e-05,4.353684172799497e-05,0.16009059292187927,0.0
0x00Ed72Ecf932c861017250AA3087e35356d60f22,0.00018908187245077117,0.00021766961561130722,0.20606126051219226,0.047619047619047616
0xBDb8Faacec92aFadC03b07F22Cfe84232c9C4221,2.7011696064395883e-05,0.0,0.16410277346890892,0.0
0xC0B55908e2eea53B34Ea23D5C36d108553a5ba70,5.4023392128791766e-05,2.811667129653732e-05,0.21774506946391234,0.0
0xBd49a0376231172189f8402446625a2c3ba77547,5.4023392128791766e-05,4.353684172799475e-05,0.2111869554096506,0.0
0xc833035707Bf1be8133cE6CEbb81A705F7488c33,2.7011696064395883e-05,0.0,0.14632063716183447,0.0
0x2f760d917721925615607D6A98f4AEABa66beA77,5.4023392128791766e-05,4.353684172799492e-05,0.17877927607718197,0.0
0x9cf131B756ba7B833dae5e8C4D1CBD641461b273,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x5346f9df17c8eBe9311Dd5058cF786C06ce6B1F7,0.00032414035277275057,0.0003896095989564308,0.1851363742509423,0.0
0x89563e85DAc9EB7616B93167aF6F505177334577,2.7011696064395883e-05,0.0,0.1505516174217722,0.0
0xEE2CA4c43235eee2d1250E597F05129f136D0FF7,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x0f7dB9B5fb833dED51DC5c86ad602DA14da5E5CA,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x7AE7Cc3D1094675A855b58C0F266F81BAA6a9689,8.103508819318764e-05,0.00016952638194362406,0.2306806683329572,0.0
0x4Bb96091Ee9D802ED039C4D1a5f6216F90f81B01,0.015693795413414008,0.02635246758848287,0.2540880718217032,5.935070330583418e-05
0x734d8bF8e0e74316dBAe17CE11bab2EeC82D906d,0.00010804678425758353,0.0002589799640867186,0.2237053038736893,0.0
0x50F59ba545B2122Eb0c493b532B6B9a1ee8Fc962,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xE12e6c2b1CA14A5fcc113D1bD0d15f732299e5b5,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x72a94b152b2ef7D123e836f2a62047e453A343fB,5.4023392128791766e-05,0.00010179568188387534,0.2129545467941839,0.0
0x0085f11C156C67037cd0fcA7d5B5Ac300FF3D1e4,5.4023392128791766e-05,0.00018689597902859945,0.2166346457305666,0.0
0x7b623512471bA24202D362AFF06832aBD9827326,5.4023392128791766e-05,7.281339044055305e-05,0.20731742826398675,0.0
0xCE17773C6c2463FAd83643b078920bc2f9EF19ee,0.0006482807055455011,0.000587170433671532,0.2015309042323448,0.0
0x77d7ba2fdDC6963B27E9d054c5C272f9d98713C1,5.4023392128791766e-05,4.013995583333838e-05,0.20761997167998592,0.0
0xbe6B5388dC763EfAA2E14bC2504918f6FccFDa63,5.4023392128791766e-05,0.00010179568188387534,0.2129545467941839,0.0
0xcCc71F867Bea3f961AbfD4EFD98A77fABd50CC20,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xf29899cD3b11d5669BC306c59Afb84A344579aD7,2.7011696064395883e-05,0.0,0.18760803729981373,0.0
0x96D9E6FE07dCd60B9e56aEdA8CF8c6b56700bc6d,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x2A1B7d879Ba9002d6E195C03B59Ba1c6267274EF,2.7011696064395883e-05,0.0,0.18760803729981373,0.0
0x33A45A1DFcFF74eA48864F0d3f4335ecb3eA5645,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x04F61B2c0B56E6858239549AAab9431bbA23c902,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x73a8dc11B286a92fdE5288977cbd396279Aa6077,5.4023392128791766e-05,3.348733249800078e-05,0.2040779009849523,0.0
0x4c7e6Da1336F2BcF3106eEf7757A5fEC59875740,5.4023392128791766e-05,0.0005036746412973848,0.22785839842632394,0.0
0x2A73584D7a36F345524b5c74d9eE2a8F8D9eF158,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xD3d64ad3c9b834BA41397D15a40e9b06b52EDD84,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xFf5C59F0d02627c57cA5604fCfA76Fe9Ac3ED80d,2.7011696064395883e-05,0.0,0.1984831024149658,0.0
0x4fD0DB406953F56b673ef7522Ea4C1F2ABA22503,2.7011696064395883e-05,0.0,0.1556387096504135,0.0
0x999d1cE359692AeBC26cD969a31D47D150128600,0.006833959104292159,0.011126311064235625,0.1928893154514936,3.136959658698789e-05
0x70faa28A6B8d6829a4b1E649d26eC9a2a39ba413,0.009210988357958996,0.026081805446128103,0.23819230714704465,1.7250301880282906e-05
0x9b7A43Ea15527d96A2C370D7E41C803286f29F56,2.7011696064395883e-05,0.0,0.18385378208969563,0.0
0xdd9c154470230480439B35aF23A120ce26618965,2.7011696064395883e-05,0.0,0.1578674628397424,0.0
0xeD059bc543141c8C93031d545079b3Da0233B27f,0.00018908187245077117,3.064536020271818e-08,0.00018908187245077117,0.0
0x1320a534f50889fF0675421AA4C02b254c61E317,2.7011696064395883e-05,0.0,0.00010181331593503063,0.0
0x360a4151eD46dA10793A90b40EEcF836f8eF8b7C,2.7011696064395883e-05,0.0,0.1852476332340275,0.0
0x7eD1E469fCb3EE19C0366D829e291451bE638E59,0.014424245698387402,0.020430776282273935,0.24053708080657196,0.0
0x72689741B0d4e9Bf3320B59e532595247B47E824,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x6Dac3af289b2c00d73f5a06bCb859d193D34116A,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x66029734f73c67Ef44Cd425Db87D451f86f36972,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0x9e0B9dDbA97Dd4f7aDdab0B5F67036EEBE687606,2.7011696064395883e-05,0.0,0.15011360396291543,0.0
0xF32602250A5Cbca0a0fE0824b5135a6632B4a7c6,5.4023392128791766e-05,0.0001306970510720418,0.2305501640666238,0.0
0x30D145FF7b9B61c873b5D224a3ebE7e961abe799,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0xc6F31A79526c641de4E432CB22a88BB577A67eaC,0.00018908187245077117,0.0024568160152589153,0.26909431411337453,0.0
0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,0.008697766132735475,0.014913252120615244,0.22885169907906808,0.0
0xC8711F5b8F708A0c8Dd2eD47583B85E88dC18699,2.7011696064395883e-05,0.0,0.1782385528243336,0.0
0x0b87b9A9c2E674Df6B34A7421772Af532b83D72E,5.4023392128791766e-05,4.353684172799509e-05,0.19848637944412997,0.0
0x6896cB3077c9533B8De86aF1b8BC0c4242784772,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xaE69ab2DfBe2CB0168401A49cedF168bAf9c2de5,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0x36529d3bd01106aC4f8A170799dc2E53086AbB8D,2.7011696064395883e-05,0.0,2.7011696064395883e-05,0.0
0xa21DB1eC70eF475b50150517d5c7eC77DcEA6B54,2.7011696064395883e-05,0.0,0.21118324559163243,0.0
0xD9de26fD185412F05ca73Beb7A0E7E542b3B9735,8.103508819318764e-05,0.00015361422876480427,0.21244275442527816,0.0
0xD0e8ebab1F89A0418fc4fB81ebf4e741c9afF222,2.7011696064395883e-05,0.0,0.18760803729981373,0.0
0xf1e77a7B947C72bD6482045eb2d78F3d81102004,2.7011696064395883e-05,0.0,0.20604183642984322,0.0
0x35A73C53BbB7dC7B0a2ba52964525f47ea475d0d,5.4023392128791766e-05,4.013995583333838e-05,0.20761997167998592,0.0
0x6443E37EE27560Ba42f13db18FCD768Fd59598de,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0x596EBe20ae0639866B4342BA14D2d0a9dc089a6A,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
0xeFe6eBd54b9f46bf8282194587CfFE2f54C34420,2.7011696064395883e-05,0.0,0.20717451971758574,0.0
